target,feature,positive_count,negative_count,positive_mean,negative_mean,positive_median,negative_median,mean_diff,cohen_d,abs_cohen_d,horizon_frames
division_within_3_frames,shape_r_norm_028,127,62072,1.1488209329252168,1.1279621085751945,1.1246165037155151,1.124096930027008,0.020858824350022287,0.22963918469342257,0.22963918469342257,3.0
division_within_3_frames,shape_radius_cv,127,62072,0.18593800065319413,0.16779556096737933,0.16218514453248437,0.15476465300332445,0.018142439685814804,0.21991667277703084,0.21991667277703084,3.0
division_within_3_frames,shape_r_norm_040,127,62072,0.9741801347319535,0.9570113153311262,0.9763665795326233,0.9668145775794983,0.017168819400827373,0.20459560378579508,0.20459560378579508,3.0
division_within_3_frames,shape_r_norm_052,127,62072,0.817469740125138,0.8378684911760487,0.8309338092803955,0.849343866109848,-0.020398751050910713,-0.1960898376938407,0.1960898376938407,3.0
division_within_3_frames,shape_r_norm_020,127,62072,0.8202607019210425,0.8393025754060669,0.8425732254981995,0.8490225076675415,-0.019041873485024396,-0.1813065240669548,0.1813065240669548,3.0
division_within_3_frames,shape_r_norm_051,127,62072,0.8019114972099545,0.8210054420414634,0.8106697797775269,0.8317946791648865,-0.019093944831508947,-0.17752926771441513,0.17752926771441513,3.0
division_within_3_frames,shape_r_norm_041,127,62072,0.9356934324962887,0.9202776912670381,0.9447090029716492,0.9319339692592621,0.015415741229250601,0.1721486651926964,0.1721486651926964,3.0
division_within_3_frames,shape_r_norm_012,127,62072,0.8201378771639246,0.8378737868907038,0.8454946875572205,0.8489909470081329,-0.017735909726779187,-0.170987481990363,0.170987481990363,3.0
division_within_3_frames,shape_r_norm_002,127,62072,1.216268650190098,1.1954367198784615,1.1845922470092773,1.1806639432907104,0.02083193031163666,0.16195669420262623,0.16195669420262623,3.0
division_within_3_frames,shape_r_norm_050,127,62072,0.7922329642171935,0.8089609554919441,0.8077091574668884,0.8194801509380341,-0.016727991274750664,-0.15212749226900693,0.15212749226900693,3.0
division_within_3_frames,shape_r_norm_042,127,62072,0.90189559253182,0.8878474260837258,0.9107357859611511,0.9000842869281769,0.014048166448094146,0.14757933930872744,0.14757933930872744,3.0
division_within_3_frames,CIRCULARITY,127,62072,0.8122583086922996,0.828107027837325,0.8215611517337623,0.8627891137973086,-0.01584871914502539,-0.13941072008376504,0.13941072008376504,3.0
division_within_3_frames,shape_r_norm_047,127,62072,0.7871121184563074,0.801730836118784,0.8029401302337646,0.8117214143276215,-0.014618717662476688,-0.13120272688181003,0.13120272688181003,3.0
division_within_3_frames,shape_r_norm_024,127,62072,0.9687500610126285,0.957714758405755,0.9726123809814453,0.9668782949447632,0.011035302606873465,0.1298352239993754,0.1298352239993754,3.0
division_within_3_frames,shape_r_norm_046,127,62072,0.7949567486451367,0.8090409774583864,0.8202275633811951,0.8192367255687714,-0.014084228813249777,-0.12795718606019135,0.12795718606019135,3.0
division_within_3_frames,shape_r_norm_057,127,62072,0.9887736505410802,0.9985337780281048,0.9978687167167664,1.0041775107383728,-0.009760127487024595,-0.12338573449337586,0.12338573449337586,3.0
division_within_3_frames,shape_r_norm_007,127,62072,1.005868487001404,0.9962246508356403,1.010449767112732,1.0032423734664917,0.009643836165763808,0.12283187684228133,0.12283187684228133,3.0
division_within_3_frames,shape_r_norm_021,127,62072,0.8493218698839503,0.8614941698342143,0.8709267973899841,0.8720467388629913,-0.012172299950264032,-0.12013660575641275,0.12013660575641275,3.0
division_within_3_frames,shape_r_norm_048,127,62072,0.7861287962263963,0.7994039584134163,0.8046587705612183,0.8092849552631378,-0.013275162187019962,-0.11868166347517102,0.11868166347517102,3.0
division_within_3_frames,shape_r_norm_011,127,62072,0.8482220301947255,0.8598205768926359,0.8786729574203491,0.8721751868724823,-0.011598546697910384,-0.11609041198147024,0.11609041198147024,3.0
division_within_3_frames,shape_r_norm_049,127,62072,0.7910414158593951,0.8018626247399792,0.8182942867279053,0.8122584521770477,-0.010821208880584021,-0.0971508475001473,0.0971508475001473,3.0
division_within_3_frames,shape_r_norm_032,127,62072,1.205680813845687,1.2197430094022015,1.2033432722091675,1.1989838480949402,-0.014062195556514556,-0.09397765693747331,0.09397765693747331,3.0
division_within_3_frames,shape_r_norm_062,127,62072,1.1834529793168616,1.1955862878036185,1.1771652698516846,1.1798747181892395,-0.012133308486756977,-0.09396531405111204,0.09396531405111204,3.0
division_within_3_frames,shape_r_norm_036,127,62072,1.1358162202234343,1.12736287629221,1.1325026750564575,1.122561275959015,0.008453343931224211,0.09103927521334206,0.09103927521334206,3.0
division_within_3_frames,shape_r_norm_061,127,62072,1.1567809525437243,1.1663916978034663,1.1425269842147827,1.1555379629135132,-0.009610745259742037,-0.08606717481626124,0.08606717481626124,3.0
division_within_3_frames,shape_r_norm_031,127,62072,1.2009937523856877,1.2133948353762203,1.1878448724746704,1.194940209388733,-0.012401082990532553,-0.085976246643983,0.085976246643983,3.0
division_within_3_frames,shape_r_norm_043,127,62072,0.8689938854044816,0.8604005605293498,0.8776320219039917,0.8721502721309662,0.00859332487513187,0.08574017820123721,0.08574017820123721,3.0
division_within_3_frames,shape_r_norm_033,127,62072,1.2014043575196753,1.213475281513583,1.1901865005493164,1.1937991380691528,-0.012070923993907634,-0.0834095253301221,0.0834095253301221,3.0
division_within_3_frames,shape_r_norm_029,127,62072,1.1743105091447905,1.1659933450733944,1.1532886028289795,1.1571638584136963,0.008317164071396155,0.075833144830163,0.075833144830163,3.0
division_within_3_frames,shape_r_norm_045,127,62072,0.813236324805913,0.8211701901175609,0.8281780481338501,0.8314884006977081,-0.007933865311647859,-0.07348845988684016,0.07348845988684016,3.0
division_within_3_frames,shape_r_norm_022,127,62072,0.8824379643586677,0.8887448985547783,0.9010223150253296,0.8998638093471527,-0.006306934196110614,-0.06545652316052697,0.06545652316052697,3.0
division_within_3_frames,ELLIPSE_ASPECTRATIO,127,62072,1.537638260149476,1.5166596927576101,1.4943553352589702,1.455747594151597,0.020978567391865877,0.06414837971974814,0.06414837971974814,3.0
