LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(µm),(µm),(µm),(µm),(radians),,(µm^2),(µm),,,
ID7442,7442,7,4052.0,95.21883938619828,134.4988217914213,0.0,185.0,185,10.74040857567762,1,,5091.791964505793,5383.0,1563.0,8090.0,2.06574E7,1561.4374220830543,0.6182249216113868,2.4916307745219295,0.10260826555735608,-0.06754817814101129,14.426595606143138,8.087055514755297,2.786653323771798,1.783912028280378,362.40274455655174,74.89064239325829,0.811981679141701,0.9689292543021035,3.9339770033665222
ID7954,7954,7,4043.0,89.72700288884292,133.05672563894865,0.0,211.0,211,10.715874194674365,1,,5831.63073110285,5975.0,1860.0,10298.0,2.353063E7,1420.1706008069848,0.6705334675149787,3.2964369381749457,0.12192575543740086,-0.08213026333948646,15.204916435797859,7.714255588642194,-0.4835001806621874,1.9710153832839385,360.7489579817376,75.91870609844864,0.786533733891877,0.981395914396887,3.9971114254453823
ID6420,6420,7,4018.0,106.76610683082299,134.7879687944187,0.0,106.0,106,10.68795610765182,1,,6096.770418326693,6659.0,1708.0,9051.0,2.448463E7,1855.2049843156308,0.6347134922419777,2.5519609105198575,-0.07987602733006736,-0.02484848504594371,12.459082826849853,9.465357233324935,2.998038348167105,1.3162823673452946,358.8716867346513,70.62433964499893,0.9041495276955608,0.9819004524886876,3.728076385354976
ID6676,6676,7,4884.0,102.34531649590193,129.92641521525854,0.0,135.0,135,11.78630887197002,1,,5966.256504814587,6350.0,1733.0,8134.0,2.9121298E7,1397.0114934675119,0.6486291281142329,3.3605117355798693,-0.10645428973843882,0.03945133605460392,13.116587301094611,10.608886288438331,0.3220821183756879,1.2363774051748673,436.4208680130943,78.12884019212581,0.8984473211174338,0.9789452576699421,3.739888228781587
ID7700,7700,7,4200.0,90.44759220034301,136.05308573762676,0.0,199.0,199,10.935352613419422,1,,5261.6962416745955,5599.0,1811.0,8085.0,2.2120171E7,1359.8242135540675,0.6338808630493492,3.0023426286289454,0.23414450088075436,0.007260671438877356,14.842121596075708,8.225049034170963,2.5080848887330744,1.804502506236026,375.6777340895184,76.6554375693767,0.8034139822012442,0.9733642154024316,3.954897562778655
ID7445,7445,7,3724.0,90.80584384005593,135.45195386375508,0.0,190.0,190,10.307802464946537,1,,5529.662737744441,5851.0,1938.0,8258.0,2.0642231E7,1323.7371751569506,0.6483230068491084,3.286063769400205,0.06686112301057057,0.3222408644108823,14.558003200351994,7.698752489398506,2.721143866064718,1.8909561283336427,333.7967065057137,73.60523591242739,0.7742380185504681,0.9602674553169599,4.028725573427271
ID6934,6934,7,3400.0,96.91280861397377,135.86953101557737,0.0,159.0,159,9.828762020097253,1,,5182.777221895232,5171.0,1388.0,9080.0,1.7611077E7,2279.401777411422,0.5020809863129071,1.5200297245815697,0.007908854825401514,0.00427770938063002,12.313224302821986,8.060033216444918,-0.4758831967704767,1.5276890270996981,303.4921849456074,65.83916002165097,0.8798098367541974,0.9832030118737332,3.779292671630053
ID7191,7191,7,3681.0,94.32573691390533,134.2854485181501,0.0,180.0,180,10.242724681508145,1,,5321.599349417186,5657.0,1637.0,8407.0,1.963138E7,1620.517512094852,0.6331581874933654,2.5462580570275657,0.03158722098666124,0.10345946301812146,13.453745996158124,8.049176693873964,-0.2671338148035697,1.6714437398793158,329.5951946669969,71.35619186943683,0.813443524198618,0.9611574556830033,3.9304405249759857
ID6428,6428,7,3601.0,108.26865634835806,135.3898574251016,0.0,99.0,99,10.123968488737692,1,,6395.710277777778,6885.0,1818.0,10118.0,2.3024557E7,1979.2101851901016,0.650090553785399,2.5462024874511533,-0.026757798497363077,-0.021523896472806694,12.044888513050527,8.739441242363075,-0.1807605673105934,1.3782218083536981,321.9967158097432,67.67248597064076,0.8835620308141712,0.9750947482403894,3.771259434468833
ID6685,6685,7,4991.0,101.12129206116714,129.84817414518656,0.0,137.0,137,11.915964571413157,1,,5945.171348314607,6245.0,1724.0,8470.0,2.9630734E7,1554.7969955285334,0.6462773648984951,3.002179240664988,-0.10974994455783298,0.026392963805796796,13.151481614864466,10.929253560924158,0.3235504613478093,1.2033284378985896,446.0754058552522,79.31959043544754,0.8909579700710204,0.9776645768025081,3.7555739971159143
ID6691,6691,7,5146.0,101.4886091877613,129.68750378349714,0.0,136.0,136,12.099028960537732,1,,5797.597200622084,6209.0,1537.0,8259.0,2.982284E7,1613.2689306804225,0.6432139026138608,2.813407147379601,-0.070255269245185,0.011668431514559376,13.282738750728816,11.177654769848662,0.24673663374750388,1.1883296652316142,459.8867586016723,79.84936199658134,0.9063957664431929,0.9778559209275806,3.7234540423319267
ID6947,6947,7,2907.0,97.32042974194583,134.7860224880316,0.0,160.0,160,9.093409217854875,1,,5765.731841652324,6305.0,1664.0,9056.0,1.6749451E7,1932.430046961515,0.5793601742453843,2.1890118348396284,-0.008134303624889398,-0.05609577788207665,12.268825585873511,6.913619195913962,-0.4476807583134718,1.7745879890411878,259.7785830491709,63.17960546279543,0.817823128657236,0.9761504870675178,3.9199022545666087
ID6436,6436,7,3612.0,108.23701989691683,135.26780868038108,0.0,97.0,97,10.140818378602818,1,,6270.34477983938,6661.0,1956.0,9247.0,2.2642215E7,1921.9625893716939,0.6450258164075748,2.558473166080869,0.11494403576950056,-0.026669945307556703,12.195161165186109,8.554064725480925,2.9760739410699593,1.4256568726747008,323.06944223664965,67.68431131474776,0.8861958608262624,0.9732058704726,3.7656510537609615
ID7211,7211,7,3493.0,97.68621417495835,133.20611409949515,0.0,172.0,172,9.984584376203124,1,,5388.305230065733,5643.0,1680.0,8521.0,1.885368E7,1406.472262736604,0.6348121191238555,2.9752836361498978,-0.1391866994878877,0.06950665677030642,12.756713548388472,8.037761653876819,-0.05387177853208583,1.5870977639944799,313.19141972221956,69.01049731147017,0.8263982814326994,0.9626322297018826,3.8995117144162865
ID7723,7723,7,5026.0,89.03589333068344,136.36003732126724,0.0,201.0,201,11.963033991449285,1,,4648.880493139789,4965.0,1318.0,7428.0,2.337922E7,1423.859442727569,0.6036060225016279,2.4579166059083972,0.2030165523567866,0.08759047878570574,16.023975969233014,9.208041559250766,2.565700410178409,1.7402154264969285,449.6064636771525,83.51523548638576,0.8100484402680319,0.9775510204081632,3.9386685654019886
ID6444,6444,7,3472.0,107.04278490725628,134.08714737842683,0.0,103.0,103,9.944605899826199,1,,6676.111270845314,7070.0,1786.0,9631.0,2.3219515E7,1714.8449872917133,0.677141699401883,3.143681185325085,0.04811521295452764,-0.047837643244577,11.679103066674049,8.562525887064497,2.88384390471187,1.3639787161774073,310.6883913927713,66.70122575355857,0.8775406851993562,0.9708100558659221,3.7841757792214556
ID8237,8237,7,4481.0,87.38586665647207,133.09024828519875,0.0,222.0,222,11.297552312919278,1,,5758.351616499443,5918.0,1832.0,9936.0,2.5826207E7,1458.9526107624833,0.6731322080918817,3.17582894104821,0.09827320368388696,-0.0023061962765567627,15.407292594611665,8.470799235299356,2.4912769997367987,1.818871179286918,400.9761989907282,78.92090777845897,0.8089921633312056,0.9767011431682094,3.941239027662805
ID8494,8494,7,4896.0,87.03281268782959,133.58290752894584,0.0,232.0,232,11.807414555678253,1,,5702.604000816493,6013.0,2041.0,8491.0,2.7937057E7,1309.1093654460508,0.6633484638573136,3.4744476026738567,0.11599561316486338,-0.1652500506073259,16.16702707617549,8.773294300773047,-0.7399315322905579,1.8427544456990292,437.9852607189997,82.27698070403771,0.813041413182689,0.98186372745491,3.9314123562007284
ID6703,6703,7,5393.0,101.33908389429865,128.90104893992222,0.0,138.0,138,12.38665017132613,1,,5588.464762611276,6086.0,1727.0,8042.0,3.0133002E7,1549.8021784417826,0.5854763398542282,2.6631512314477437,-0.03309180057033992,0.027064084712383384,13.443551612992716,11.719351470747954,0.22049382670062556,1.1471241942481583,482.0117411566173,81.36312747196814,0.9149812901166646,0.9812556869881716,3.7059437676553153
ID8497,8497,7,4881.0,86.92177353592815,133.45896537982918,0.0,233.0,233,11.78872286254771,1,,5854.79991799918,6113.0,2034.0,9631.0,2.8559714E7,1386.5341770536309,0.6772857187275517,3.410172466550633,0.10801868535501766,-0.12611387016945635,16.24756229407666,8.606684397873522,2.4330600667299227,1.8877841388131984,436.59965575091223,82.77838248433329,0.8006807386871649,0.9766046790641871,3.961642129103353
ID6962,6962,7,3112.0,99.32762927042239,134.41201968793385,0.0,165.0,165,9.409441210202582,1,,5678.256509161041,6047.0,1611.0,8548.0,1.7665056E7,1491.3532128790066,0.5938881725135148,2.8373395854603465,0.38950722917843456,-0.08529749041712831,12.994959286246855,7.05001744525519,2.8885520130747695,1.8432520752119184,278.1490231099433,65.71153805794638,0.8094763001838947,0.9764632041424752,3.940060250442558
ID6452,6452,7,3589.0,106.74555839422247,134.13436924274257,0.0,104.0,104,10.11201616231558,1,,6562.0286588759045,7009.0,1951.0,9597.0,2.3583931E7,1721.0355609877106,0.6736546320878714,3.0693734412832128,-0.03042823888265316,-0.0419728032580881,11.564057942350868,8.974158787490051,2.843623561892956,1.2885952005296728,321.2368679240178,67.19376023204461,0.8940820095212767,0.9713474793891068,3.749007022319069
ID6709,6709,7,5065.0,101.28591430568216,128.55277787092987,0.0,139.0,139,12.013472343609994,1,,5838.57526139278,6298.0,2063.0,8290.0,2.9595738E7,1390.464155590854,0.6235875542037133,3.225513069408467,0.009365716875144696,-0.09953868941439166,13.167989301283344,11.086267749384294,0.43067223454974,1.1877747857943142,453.40570310577925,79.06647372161524,0.9114064593952509,0.9784894376386608,3.713204609432936
ID7478,7478,7,3638.0,91.53776785072478,135.4384907405456,0.0,192.0,192,10.166740579173347,1,,5802.468758601706,6032.0,1840.0,8671.0,2.1080369E7,1346.1669816908818,0.6657854499135452,3.4455543739173358,0.06003016809301961,-0.023866036228613823,14.550173934893104,7.44871775612367,2.7114916820112014,1.9533796837625177,324.7232288114636,72.07558111711894,0.7855013131836399,0.96314463741217,3.99973735709663
ID6460,6460,7,4181.0,106.7363323009519,134.88908570552127,0.0,107.0,107,10.900820177652433,1,,5947.700143815916,6494.0,1772.0,9135.0,2.4813805E7,1883.9905088201406,0.625717131797735,2.4301518622044704,0.036439964360190986,-0.11654694887523546,12.633097087154336,9.532374861883937,3.008022613190337,1.3252832867147217,373.30879656343353,71.8993542020135,0.9074612906799213,0.980511857243484,3.721267394883542
ID7997,7997,7,4802.0,91.51042956650079,131.84371463794025,0.0,214.0,214,11.69724915678865,1,,5098.855777223607,5351.0,1591.0,8255.0,2.4535694E7,1462.8520926042747,0.6317534917245577,2.6989535273679244,0.13418542368930184,-0.0050258149841900124,16.135061257822017,8.660265634960481,2.565230578887165,1.8631138971865548,429.85041864829265,82.12330118405319,0.8009297407479701,0.9815268422126965,3.961026261264847
ID7230,7230,7,3456.0,95.64110677992947,132.46412997355887,0.0,178.0,178,9.920254649695922,1,,5549.0387283237,5913.0,1775.0,8004.0,1.9199674E7,1376.739813145272,0.6485851941518377,3.171403601925755,-0.04720763099953412,0.0966549305655337,13.484097110099336,7.477611352839053,-0.20612721945196708,1.8032626294464713,309.16869562132047,70.06175788678824,0.791486147166619,0.9518370716939591,3.984586626108677
ID6207,6207,7,2675.0,107.54066932323894,139.90299531833378,0.0,76.0,76,8.719611939742325,1,,7048.752994011976,7555.0,1896.0,11275.0,1.8834268E7,2665.0193316005434,0.6666334835812215,2.115869824074232,0.004336084658031183,-0.07272077556891705,10.965720146943648,6.927819740322591,0.11509329939267476,1.582852983763263,238.86041772449573,59.61307161770922,0.8446388470702706,0.9742935278030989,3.857175558089323
ID7743,7743,7,4510.0,88.322676292818,136.4712265609145,0.0,202.0,202,11.32773618676113,1,,5021.224390243902,5360.0,1843.0,7481.0,2.2645722E7,1243.8514792009062,0.6214087515232366,3.0942539278884627,0.11859259723209892,-0.1205356912690204,15.611000784011189,8.268803323718851,-0.5469728363241291,1.8879395449195693,403.1216518445412,79.4990091811781,0.8015351217059139,0.9803260869565217,3.9595301429077967
ID6721,6721,7,4981.0,101.35726247783475,128.1190709571711,0.0,140.0,140,11.905811378194741,1,,5921.782878909383,6389.0,2066.0,7958.0,2.9537853E7,1280.0235651043117,0.6496930320960559,3.643926258175057,-0.022409444299326484,-0.12267609981735719,13.227261818759734,10.913783953281856,0.4260516285716449,1.211977612474379,445.3155579695269,77.91364460908468,0.9218296912803681,0.9806102362204723,3.6921521186868214
ID6977,6977,7,3343.0,99.10103575860096,134.58948413544502,0.0,164.0,164,9.75101137846624,1,,5322.304100568692,5741.0,1577.0,8772.0,1.7781818E7,1702.3410829163986,0.5299578392023017,2.1659327004887436,-0.0767218263312289,0.10107178254116306,13.559748091442442,7.290097592984844,2.886459508390961,1.8600228485954418,298.7096129589831,68.18699648250438,0.8073390164546417,0.9706608569353673,3.9452721010861516
ID8261,8261,7,4250.0,90.63135119329563,131.3705127139052,0.0,215.0,215,11.007324226578548,1,,5711.1665883458645,5836.0,1952.0,10205.0,2.4306725E7,1420.5605890098157,0.6683499257129204,3.221156458251927,0.09125214089235463,0.20447523705839016,15.212034550121299,8.377838398794612,2.4893691192097904,1.8157469535709805,380.6390938139607,76.93641854463792,0.8080892389674853,0.984394867645359,3.9434402989188073
ID6471,6471,7,3387.0,107.11517279434695,134.91802364775552,0.0,105.0,105,9.82586652378458,1,,6982.946902654868,7366.0,1950.0,10707.0,2.367219E7,1738.7575887192695,0.6904746321122073,3.2807169792081012,-0.05790704959180353,-0.025489462058479476,11.331531864737363,8.602726285753711,0.01585847874019087,1.3172024179709878,303.3133972077898,65.40045280263277,0.8911277069317951,0.9730427301405219,3.7552163100563014
ID7496,7496,7,3840.0,91.22725024650786,135.85719731932687,0.0,189.0,189,10.440829565864737,1,,5376.026363873662,5707.0,1839.0,8082.0,2.0595557E7,1385.6164437064745,0.6382402283180506,3.023116926860342,-0.08804772163747356,-0.0138323294094996,15.090271921622037,7.306792455484616,2.73771073956751,2.06523888745396,342.46791178987394,74.63177770167019,0.772648875221128,0.9607523510971794,4.032866480130753
ID6473,6473,7,4373.0,104.33730056297743,133.8790508644191,0.0,110.0,110,11.151787693270885,1,,5775.793774319066,6310.0,1854.0,8240.0,2.5234443E7,1614.2159793028595,0.6184689489052484,2.7345984311186773,-0.04543701253162083,-0.006403812286881121,13.183647337783729,9.462180052021255,-0.0046410845556629395,1.3932991409276254,390.6959040662083,73.90837335436655,0.8987966276090111,0.9850123957629026,3.7391614268852513
ID6730,6730,7,4657.0,101.917537297035,129.68796198419938,0.0,134.0,134,11.515828450649218,1,,6143.003000428633,6440.0,2006.0,8655.0,2.8663252E7,1381.096223495947,0.6623013972027482,3.544318052103494,-0.040099123974916245,-0.0154930874593485,12.825490833311374,10.41042736573469,0.39673145196307313,1.2319850456404626,416.6201260497799,76.03463010348366,0.9055808602452943,0.9796111403047815,3.7251289802666108
ID6475,6475,7,3886.0,104.90257028706066,134.50346810430443,0.0,109.0,109,10.50941944692711,1,,6350.348430262481,6729.0,1885.0,9206.0,2.4677454E7,1508.22966497916,0.6653909138130297,3.3645016615143635,-0.06514199436071749,-0.05778689334152209,12.293519115688992,9.059543568745548,0.015460286752111863,1.3569689270108831,346.98230216977174,69.97369521622467,0.8905279816195608,0.9770925110132155,3.7564805708542424
ID7246,7246,7,3587.0,97.5191106824618,132.22577526012154,0.0,173.0,173,10.105682737047555,1,,5226.449456975773,5588.0,1566.0,8067.0,1.876818E7,1550.6040381634891,0.612412044739456,2.5603747162465282,0.06636225921101102,0.10044914947461989,13.18676324241767,8.025731863001829,-0.19537151099268854,1.643060529246922,320.83459551392804,69.73668620350736,0.8290265574516051,0.9711811662833182,3.893325465573859
ID8014,8014,7,4182.0,87.96416646671237,134.4069094297317,0.0,208.0,208,10.921031650224352,1,,5474.326496541856,5741.0,1970.0,8502.0,2.2953851E7,1338.9226257391356,0.6474200346686515,3.213564361109526,0.2121297908635262,0.11240978462540595,15.416429995118472,7.997017682996167,2.6274598941785214,1.9277724029419108,374.69440153152107,77.32742841833027,0.7874444618599231,0.981271216200398,3.9947993040804395
ID6223,6223,7,2381.0,108.29079564263361,138.46729005050284,0.0,75.0,75,8.244067771449316,1,,7663.478460895023,8183.0,1994.0,12656.0,1.8323377E7,2939.221231118266,0.697877441468818,2.1433667179284535,-0.04913277127704547,0.012116709397536802,10.7578820736178,6.442995400984543,0.1721941500617148,1.6697019637750954,213.5172558888316,56.12405502494617,0.8518139728738819,0.9786928908010656,3.8408960369292386
ID6736,6736,7,4898.0,101.72309263153538,127.52720410421026,0.0,142.0,142,11.805606975555547,1,,6077.898754847928,6565.0,1999.0,8119.0,2.9775626E7,1310.8480208028668,0.6598118851353646,3.68631444865584,-0.16245452667945,-0.19360420920407903,13.02473926373296,11.030920241974629,0.5589655987263313,1.1807482039595838,437.8511699156363,77.72477105621809,0.9107883681784695,0.9796000000000001,3.7144643476909263
ID6996,6996,7,2966.0,97.32541388749948,134.93994441589874,0.0,161.0,161,9.179833389151028,1,,5747.463200540175,6274.0,1598.0,9045.0,1.7023986E7,1919.0425526747197,0.5735038709671691,2.1831829352643175,0.02187136839348916,0.027124640565251785,12.639425805909397,6.71695908974323,2.7842619463074376,1.8817184438728756,264.73994277361317,63.77318958584224,0.8179995364116167,0.982907401261202,3.919479553569105
ID6229,6229,7,3108.0,107.26965238673037,140.05472153556107,0.0,78.0,78,9.408685158519212,1,,6286.630273752013,6517.0,1590.0,10803.0,1.9519987E7,2738.6898562492215,0.6393085322659628,1.7904197641755333,-0.1170229829114987,0.07986189191935159,11.850625548918828,7.70395382546396,0.11415961844120535,1.5382524113460845,278.104326175489,63.15901268073567,0.8760864110251717,0.9866793529971453,3.787315279581523
ID7765,7765,7,4318.0,86.88262554993362,136.36733408124937,0.0,203.0,203,11.082038344042212,1,,5226.782588562167,5501.0,1933.0,7968.0,2.2574474E7,1227.6048667459809,0.634562486308804,3.3058161463640254,0.20475072025303864,0.03578498744595657,15.195956519617116,8.22717046072144,2.6029168048075366,1.8470452985223043,385.82393821067507,79.25008798985846,0.7719684078084592,0.9713064026105549,4.034643515121822
ID8539,8539,7,4990.0,85.40738449032507,133.93065747291578,0.0,234.0,234,11.904018739265934,1,,5811.474392448283,6036.0,1675.0,10260.0,2.8935331E7,1428.2664854192435,0.6769906941845832,3.285179657752586,0.18458974420275198,-0.18026507333562064,16.742138225299247,8.66124270475225,2.3881384478406975,1.9329949287892798,445.1814671661637,83.44708943787491,0.8033865441962259,0.9758009209366122,3.9549650978733437
ID6236,6236,7,1686.0,112.83805515787321,139.70888859986655,0.0,74.0,74,6.929482801874468,1,,9970.651685393259,8312.0,3040.0,22382.0,1.6860372E7,5540.000477636678,0.7153559011985908,1.5011070394269452,0.041223818051572374,0.00572143821541783,8.681714759668658,5.592513289526982,0.24486305504799763,1.5523816055880955,150.85215378371507,46.375688424132015,0.8814154119538862,0.9877085162423179,3.775848946717039
ID6492,6492,7,4172.0,105.09328233895212,132.33006759820796,0.0,113.0,113,10.902125274356019,1,,6068.688995215311,6584.0,1861.0,8947.0,2.536712E7,1625.8694750988893,0.6448449690997717,2.926641622965468,-0.04339386866473416,-0.003665592126993116,12.54109367099452,9.634195578173514,0.23562281364479934,1.3017271207786822,373.3981904323424,71.93958240636321,0.9066637410675882,0.9867706118592017,3.7229037473927793
ID6748,6748,7,4854.0,101.2406363096083,127.56407554460408,0.0,143.0,143,11.750039500288578,1,,6212.183113129645,6648.0,1886.0,8547.0,3.0091815E7,1369.8042423325803,0.668309518355129,3.6334296547578275,0.05684100017544659,-0.04345503318079535,13.006610232681844,10.776177777231878,0.7044490533085858,1.2069780678788047,433.7390519458282,77.37267581047523,0.9104647935846907,0.9833806242399671,3.715124340000344
ID6242,6242,7,3276.0,107.49061806109023,140.05420632227194,0.0,79.0,79,9.66159773621659,1,,6068.823332318002,6403.0,1584.0,10321.0,1.9923947E7,2668.9907079277127,0.6360142159910335,1.7679386031290931,-0.13702769809266105,0.060048966954563174,12.175999699995856,7.8918935558944385,0.022007703487748165,1.542848951745127,293.2565869555421,65.53030704572812,0.8581698136514182,0.9761940187472101,3.826646239192703
ID7010,7010,7,3948.0,97.65027674200259,134.92374460639712,0.0,163.0,163,10.597050014363147,1,,4683.255001266143,4895.0,1333.0,8296.0,1.8494174E7,1937.6929263827712,0.433731302289858,1.462331537729188,0.013429202995271117,-0.0650608196845445,14.268763970263812,7.997682063233113,2.863109066646995,1.784112428757336,352.7929036488484,73.59108880077575,0.818614151091246,0.9744444444444447,3.918007906640122
ID6500,6500,7,3492.0,104.99400346537416,132.09905907362557,0.0,112.0,112,9.968184047999094,1,,7043.214326647564,7273.0,2013.0,12337.0,2.4580818E7,1858.5131425643624,0.6934741919481624,3.103751797197852,-0.016654328213672808,0.12110983462350661,10.954688247822693,9.280456120751026,0.2462408403858991,1.1804040776970108,312.1633902297677,65.27822879091089,0.9205663769367498,0.9856054191363254,3.694684662616346
ID7269,7269,7,3480.0,96.11423558472966,133.45238445885315,0.0,179.0,179,9.948181938598275,1,,5519.423928674144,5817.0,1659.0,8227.0,1.9191037E7,1391.956767240577,0.6395693908225091,3.093540953719063,-0.12267916174393766,0.07112591959147965,13.419939518205657,7.704926565090863,-0.28653129891678175,1.7417349023166708,310.91187606504377,70.014042901213,0.797034026948357,0.950143423029641,3.970694741083106
ID7525,7525,7,3950.0,91.66303903360871,136.43466814886952,0.0,188.0,188,10.603089940766536,1,,5282.840465940744,5622.0,1667.0,8208.0,2.0861937E7,1555.4159214911433,0.636749265207245,2.642635404908939,-0.007596677778679327,-0.009518514248577697,15.634556952578958,7.342379572634197,-0.33957147256638,2.1293583092394948,353.1951760589381,75.96526581825488,0.7691207063644571,0.970165745856354,4.042105831934252
ID6758,6758,7,4847.0,101.21539280522529,130.02844906557524,0.0,131.0,131,11.7494340622101,1,,5869.7237899073125,6275.0,1911.0,8092.0,2.8497509E7,1349.322042574763,0.6500986367077337,3.427688880712835,-0.07283582889953127,-0.011411132801939684,13.24793028077515,10.560980468790302,0.37943517410337546,1.2544223824601601,433.6943550113738,77.0361664660997,0.9183417049094129,0.9830800405268492,3.6991571208025418
ID7528,7528,7,4088.0,91.26875163773283,135.93674853904304,0.0,193.0,193,10.786012804771612,1,,5243.234474327628,5652.0,1813.0,7806.0,2.1444829E7,1499.2883326959982,0.6343441596072453,2.714723135512438,0.09986768925704323,-0.0046960811752310115,15.517676140827469,7.635965901407762,-0.46964118353366224,2.0321824823715673,365.4868330339074,77.29435321016304,0.7687516571447088,0.964723926380368,4.043075948226491
ID6249,6249,7,2612.0,107.90709157177895,139.31075032253642,0.0,80.0,80,8.61702952674688,1,,7335.769938650306,7975.0,1882.0,11192.0,1.9131688E7,2564.629102359077,0.6962212049907346,2.3480962266394743,-0.03728449377702018,-0.001885080795493418,11.330057616682907,6.494562924909722,0.10053860074330757,1.7445450521738384,233.2733009176915,59.96988480979466,0.815095451411954,0.9726052925829295,3.926455657512201
ID7785,7785,7,4256.0,91.11962721287418,135.9421333731848,0.0,198.0,198,11.011201182692867,1,,5195.30715123095,5585.0,1811.0,7699.0,2.2157985E7,1362.1952294929154,0.6311802187211586,2.951571462050852,0.12776670807259574,-0.17629416090840827,15.054723021057537,8.134379503951823,2.5491078144385866,1.8507524776467204,380.90727542068737,78.26506984802582,0.7814355729880618,0.9719434306569339,4.010128997851531
ID8041,8041,7,4931.0,90.77145526749626,131.93319662508898,0.0,216.0,216,11.852514467342546,1,,5073.6952207371405,5311.0,1494.0,8452.0,2.5053907E7,1516.9621098096627,0.6332261987894205,2.5935353676177604,0.13835277770575038,-0.16800497201866915,16.068812644741303,8.789003632430495,-0.6903001551971336,1.8282860397791945,441.33753080308236,84.03614104009158,0.7853233713929206,0.978689662008128,4.000190469879266
ID8298,8298,7,4587.0,86.73336398722137,132.94252860501166,0.0,224.0,224,11.448918616355648,1,,5693.247286148502,5919.0,1728.0,9488.0,2.6223097E7,1433.8906649200464,0.6698384911046023,3.185441533541453,0.15580552783450394,0.08091505329821584,15.6307845296829,8.631999523556122,2.543329272191431,1.810795342032583,411.79285712870137,79.40420491522853,0.8207325736637752,0.9819867832018756,3.912948183513567
ID6508,6508,7,4752.0,104.92569599600971,132.12925620556658,0.0,115.0,115,11.624653464849485,1,,5604.299578947368,5979.0,1683.0,8845.0,2.6620423E7,1781.9676297687677,0.5902562095029089,2.334667254733503,-0.1389655785513094,0.011627017773849342,13.16609777741832,10.48724765943853,0.29394749516895935,1.2554388153090694,424.5314834482151,76.62469072519458,0.9086200126008204,0.9845547838706337,3.7188938561002427
ID8302,8302,7,5815.0,84.84614002847454,134.71624831525034,0.0,225.0,225,12.86002264409888,1,,4810.940619621342,5164.0,1089.0,8268.0,2.7951565E7,1820.1478848410334,0.6286476782082252,2.040485384085986,0.06452641703884329,-0.004240561490207767,17.57079491149424,9.413282567441652,-0.6168606533644899,1.8665959282118567,519.5571660983416,89.82996376196854,0.8090973045421933,0.9807627404657435,3.940982939733103
ID6256,6256,7,3602.0,107.2934119106337,139.3210476645257,0.0,81.0,81,10.12818358925565,1,,5706.965029142381,5776.0,1410.0,10158.0,2.0562195E7,2736.0645710439994,0.5962323025170007,1.5582181929232712,-7.040878090529251E-4,0.09585452705155496,12.525561128440396,8.262248697907408,0.06920092191510777,1.5159990441358615,322.26489741646975,67.97947115637223,0.876329241165593,0.983763132760267,3.786790512189862
ID6768,6768,7,5126.0,101.57079283334129,127.50853018523871,0.0,141.0,141,12.084909696024868,1,,5901.298091900311,6443.0,1701.0,7975.0,3.0309067E7,1433.1004665918992,0.6563639437442329,3.2635469030213575,0.045640744727443734,-0.016423036073289824,13.253474977027418,11.122866139782998,0.40715662597915275,1.19155214226879,458.814032174766,79.7631728685436,0.9062368404066558,0.9812637415161074,3.7237805176114667
ID6769,6769,7,5035.0,101.36806835428548,126.65137223546944,0.0,146.0,146,11.976702978337027,1,,6141.706838453914,6615.0,1775.0,8499.0,3.0984911E7,1496.7977912720223,0.6623891923418078,3.2699150906387024,-0.011240920320463242,0.008814207125329673,13.188853862259915,11.003967724331858,0.7450909207621911,1.1985543935299683,450.6344931696046,79.0611600954854,0.9059577194707741,0.9826510721247567,3.724354112292421
